age_group,proficiency_level,event_name,topic,difficulty_level,content_type,question,correct_answer,is_correct,response_time_sec,hint_used,attempts,next_recommended_difficulty
Adult,Advanced,Industrial Revolution,Culture,Hard,Quiz,Who were key figures in Industrial Revolution? (ID-873),1776,0,17,Yes,3,Medium
Teen,Intermediate,Cold War,Politics,Medium,Quiz,Who were key figures in Cold War? (ID-1361),1914,1,23,No,2,Hard
Teen,Advanced,American Revolution,Revolution,Easy,Simulation,Explain the impact of American Revolution (ID-1356),strategic decision,1,37,No,1,Medium
Teen,Advanced,American Revolution,Revolution,Medium,Challenge,What caused American Revolution? (ID-1422),historical explanation,1,33,No,1,Hard
Adult,Intermediate,Cold War,Politics,Hard,Simulation,Who were key figures in Cold War? (ID-271),strategic decision,0,10,No,1,Medium
Teen,Intermediate,American Revolution,Revolution,Hard,Quiz,Why is American Revolution important? (ID-1197),1945,1,36,Yes,3,Hard
Child,Beginner,Roman Empire,Politics,Hard,Challenge,Explain the impact of Roman Empire (ID-972),historical explanation,0,30,No,3,Medium
Teen,Beginner,Industrial Revolution,Culture,Medium,Simulation,What caused Industrial Revolution? (ID-1141),strategic decision,0,38,No,2,Easy
Child,Beginner,French Revolution,Revolution,Easy,Simulation,When did French Revolution begin? (ID-15),strategic decision,1,18,Yes,1,Medium
Child,Advanced,Industrial Revolution,Culture,Hard,Challenge,Explain the impact of Industrial Revolution (ID-636),historical explanation,0,19,No,3,Medium
Teen,Intermediate,World War I,War,Hard,Simulation,Explain the impact of World War I (ID-1455),strategic decision,0,11,No,3,Medium
Teen,Intermediate,World War I,War,Hard,Challenge,Who were key figures in World War I? (ID-96),historical explanation,1,16,Yes,2,Hard
Teen,Advanced,Indus Valley Civilization,Culture,Hard,Challenge,How did Indus Valley Civilization influence society? (ID-450),historical explanation,0,30,No,3,Medium
Child,Intermediate,American Revolution,Revolution,Easy,Quiz,What was the outcome of American Revolution? (ID-835),1776,1,34,Yes,3,Medium
Child,Intermediate,French Revolution,Revolution,Easy,Quiz,Explain the impact of French Revolution (ID-1403),1939,1,12,Yes,1,Medium
Adult,Beginner,Industrial Revolution,Culture,Medium,Challenge,Explain the impact of Industrial Revolution (ID-1049),historical explanation,1,22,Yes,3,Hard
Child,Beginner,World War I,War,Medium,Challenge,Who were key figures in World War I? (ID-165),historical explanation,1,10,Yes,3,Hard
Adult,Beginner,Indus Valley Civilization,Culture,Medium,Simulation,How did Indus Valley Civilization influence society? (ID-1025),strategic decision,0,7,Yes,1,Easy
Adult,Intermediate,World War I,War,Easy,Simulation,How did World War I influence society? (ID-301),strategic decision,1,9,No,3,Medium
Child,Beginner,World War II,War,Hard,Quiz,What was the outcome of World War II? (ID-659),1914,0,34,Yes,2,Medium
Teen,Advanced,Indus Valley Civilization,Culture,Hard,Challenge,Who were key figures in Indus Valley Civilization? (ID-346),historical explanation,1,34,No,1,Hard
Teen,Beginner,Cold War,Politics,Easy,Quiz,Who were key figures in Cold War? (ID-914),1945,1,18,No,3,Medium
Adult,Intermediate,Roman Empire,Politics,Hard,Challenge,What caused Roman Empire? (ID-1138),historical explanation,0,17,No,2,Medium
Child,Advanced,World War I,War,Medium,Simulation,Describe key events of World War I (ID-1101),strategic decision,0,7,No,2,Easy
Teen,Intermediate,Industrial Revolution,Culture,Easy,Challenge,What role did leadership play in Industrial Revolution? (ID-1490),historical explanation,1,28,No,3,Medium
Teen,Intermediate,Industrial Revolution,Culture,Hard,Challenge,What was the outcome of Industrial Revolution? (ID-518),historical explanation,0,30,Yes,2,Medium
Child,Intermediate,Cold War,Politics,Medium,Simulation,Explain the impact of Cold War (ID-1373),strategic decision,0,15,Yes,1,Easy
Adult,Beginner,Roman Empire,Politics,Medium,Quiz,Describe key events of Roman Empire (ID-1434),1789,0,13,Yes,3,Easy
Adult,Intermediate,Industrial Revolution,Culture,Easy,Challenge,What was the outcome of Industrial Revolution? (ID-174),historical explanation,1,11,Yes,2,Medium
Child,Advanced,Roman Empire,Politics,Medium,Challenge,How did Roman Empire influence society? (ID-494),historical explanation,0,29,No,1,Easy
Child,Beginner,Cold War,Politics,Medium,Quiz,What role did leadership play in Cold War? (ID-24),1776,0,15,No,3,Easy
Child,Advanced,American Revolution,Revolution,Hard,Simulation,What was the outcome of American Revolution? (ID-30),strategic decision,1,27,Yes,1,Hard
Adult,Intermediate,Roman Empire,Politics,Easy,Simulation,When did Roman Empire begin? (ID-606),strategic decision,1,33,Yes,3,Medium
Teen,Advanced,Roman Empire,Politics,Medium,Simulation,What caused Roman Empire? (ID-925),strategic decision,1,14,No,1,Hard
Child,Intermediate,World War I,War,Easy,Simulation,What were the consequences of World War I? (ID-613),strategic decision,1,18,Yes,3,Medium
Adult,Beginner,World War II,War,Medium,Challenge,What were the consequences of World War II? (ID-640),historical explanation,0,5,No,3,Easy
Teen,Beginner,Industrial Revolution,Culture,Easy,Simulation,What role did leadership play in Industrial Revolution? (ID-848),strategic decision,1,30,No,2,Medium
Teen,Intermediate,Cold War,Politics,Easy,Challenge,What caused Cold War? (ID-753),historical explanation,1,30,No,2,Medium
Teen,Beginner,Roman Empire,Politics,Medium,Challenge,What was the outcome of Roman Empire? (ID-543),historical explanation,0,17,No,1,Easy
Adult,Intermediate,Roman Empire,Politics,Medium,Challenge,When did Roman Empire begin? (ID-700),historical explanation,1,37,No,2,Hard
Child,Advanced,World War II,War,Easy,Challenge,What were the consequences of World War II? (ID-870),historical explanation,1,36,Yes,2,Medium
Teen,Beginner,Cold War,Politics,Hard,Simulation,How did Cold War influence society? (ID-1056),strategic decision,0,32,Yes,1,Medium
Teen,Beginner,French Revolution,Revolution,Medium,Simulation,When did French Revolution begin? (ID-436),strategic decision,1,21,No,3,Hard
Adult,Advanced,Ancient Egypt,Culture,Hard,Simulation,What was the outcome of Ancient Egypt? (ID-621),strategic decision,1,36,Yes,2,Hard
Child,Intermediate,Indus Valley Civilization,Culture,Medium,Quiz,Who were key figures in Indus Valley Civilization? (ID-1159),1776,1,11,Yes,2,Hard
Child,Intermediate,Ancient Egypt,Culture,Easy,Quiz,What caused Ancient Egypt? (ID-546),1789,1,18,Yes,1,Medium
Adult,Beginner,French Revolution,Revolution,Medium,Simulation,What were the consequences of French Revolution? (ID-895),strategic decision,0,22,No,2,Easy
Child,Advanced,Indus Valley Civilization,Culture,Hard,Quiz,What role did leadership play in Indus Valley Civilization? (ID-244),1776,0,5,Yes,3,Medium
Teen,Advanced,French Revolution,Revolution,Hard,Quiz,How did French Revolution influence society? (ID-199),1945,0,7,Yes,2,Medium
Child,Advanced,World War II,War,Hard,Challenge,How did World War II influence society? (ID-193),historical explanation,1,6,Yes,2,Hard
Teen,Advanced,French Revolution,Revolution,Medium,Challenge,How did French Revolution influence society? (ID-1292),historical explanation,1,24,Yes,3,Hard
Teen,Beginner,Roman Empire,Politics,Easy,Challenge,How did Roman Empire influence society? (ID-392),historical explanation,1,33,Yes,2,Medium
Child,Advanced,Indus Valley Civilization,Culture,Easy,Simulation,Who were key figures in Indus Valley Civilization? (ID-644),strategic decision,1,9,Yes,3,Medium
Child,Intermediate,Roman Empire,Politics,Hard,Simulation,How did Roman Empire influence society? (ID-1034),strategic decision,1,40,No,1,Hard
Teen,Beginner,World War II,War,Hard,Simulation,What caused World War II? (ID-368),strategic decision,0,36,Yes,2,Medium
Adult,Intermediate,World War I,War,Medium,Challenge,Why is World War I important? (ID-1377),historical explanation,0,33,Yes,2,Easy
Adult,Advanced,Cold War,Politics,Medium,Challenge,Explain the impact of Cold War (ID-29),historical explanation,1,20,No,2,Hard
Adult,Beginner,American Revolution,Revolution,Hard,Quiz,When did American Revolution begin? (ID-802),1945,0,17,Yes,1,Medium
Child,Advanced,French Revolution,Revolution,Easy,Challenge,What role did leadership play in French Revolution? (ID-36),historical explanation,1,10,No,1,Medium
Teen,Advanced,World War II,War,Easy,Challenge,What were the consequences of World War II? (ID-968),historical explanation,1,7,No,1,Medium
Teen,Advanced,Roman Empire,Politics,Easy,Challenge,How did Roman Empire influence society? (ID-1188),historical explanation,1,6,No,2,Medium
Teen,Advanced,Industrial Revolution,Culture,Hard,Quiz,How did Industrial Revolution influence society? (ID-633),1945,1,16,Yes,2,Hard
Teen,Beginner,American Revolution,Revolution,Hard,Quiz,When did American Revolution begin? (ID-1080),1914,0,24,No,2,Medium
Child,Beginner,World War I,War,Medium,Simulation,Explain the impact of World War I (ID-408),strategic decision,1,34,Yes,3,Hard
Child,Beginner,Industrial Revolution,Culture,Medium,Challenge,What was the outcome of Industrial Revolution? (ID-947),historical explanation,0,13,Yes,1,Easy
Adult,Advanced,Ancient Egypt,Culture,Hard,Quiz,Who were key figures in Ancient Egypt? (ID-386),1939,1,24,No,1,Hard
Teen,Intermediate,Indus Valley Civilization,Culture,Easy,Quiz,When did Indus Valley Civilization begin? (ID-1343),1945,1,32,Yes,1,Medium
Child,Advanced,World War I,War,Medium,Quiz,How did World War I influence society? (ID-948),1789,0,14,No,3,Easy
Adult,Beginner,Roman Empire,Politics,Easy,Simulation,When did Roman Empire begin? (ID-1261),strategic decision,1,37,No,2,Medium
Teen,Advanced,Indus Valley Civilization,Culture,Hard,Quiz,How did Indus Valley Civilization influence society? (ID-7),1789,1,12,Yes,2,Hard
Child,Advanced,Cold War,Politics,Easy,Challenge,How did Cold War influence society? (ID-624),historical explanation,1,13,Yes,3,Medium
Child,Intermediate,Industrial Revolution,Culture,Medium,Simulation,Who were key figures in Industrial Revolution? (ID-480),strategic decision,0,38,Yes,3,Easy
Teen,Beginner,American Revolution,Revolution,Hard,Simulation,What were the consequences of American Revolution? (ID-724),strategic decision,0,28,Yes,3,Medium
Child,Advanced,Industrial Revolution,Culture,Easy,Quiz,What caused Industrial Revolution? (ID-1141),1914,1,19,No,3,Medium
Child,Advanced,Cold War,Politics,Hard,Quiz,What was the outcome of Cold War? (ID-634),1945,1,16,No,1,Hard
Teen,Beginner,Roman Empire,Politics,Hard,Simulation,Why is Roman Empire important? (ID-284),strategic decision,1,13,Yes,2,Hard
Child,Beginner,American Revolution,Revolution,Easy,Challenge,How did American Revolution influence society? (ID-283),historical explanation,1,32,Yes,3,Medium
Adult,Intermediate,French Revolution,Revolution,Hard,Simulation,Explain the impact of French Revolution (ID-390),strategic decision,0,38,Yes,3,Medium
Adult,Beginner,Cold War,Politics,Medium,Simulation,When did Cold War begin? (ID-1230),strategic decision,0,20,No,3,Easy
Child,Intermediate,Cold War,Politics,Hard,Quiz,Explain the impact of Cold War (ID-1149),1776,0,39,Yes,2,Medium
Adult,Beginner,World War II,War,Easy,Quiz,When did World War II begin? (ID-590),1939,0,34,Yes,3,Easy
Child,Beginner,World War II,War,Easy,Challenge,What were the consequences of World War II? (ID-798),historical explanation,1,29,Yes,1,Medium
Child,Intermediate,Roman Empire,Politics,Hard,Challenge,Who were key figures in Roman Empire? (ID-1483),historical explanation,1,32,Yes,2,Hard
Teen,Beginner,French Revolution,Revolution,Easy,Quiz,Describe key events of French Revolution (ID-18),1914,1,21,Yes,3,Medium
Teen,Intermediate,Industrial Revolution,Culture,Easy,Challenge,What role did leadership play in Industrial Revolution? (ID-204),historical explanation,1,35,No,1,Medium
Adult,Beginner,American Revolution,Revolution,Hard,Challenge,When did American Revolution begin? (ID-802),historical explanation,0,11,No,1,Medium
Teen,Advanced,World War II,War,Easy,Simulation,What caused World War II? (ID-980),strategic decision,1,20,No,3,Medium
Teen,Intermediate,World War II,War,Hard,Challenge,How did World War II influence society? (ID-339),historical explanation,0,13,Yes,2,Medium
Child,Intermediate,World War II,War,Hard,Simulation,Describe key events of World War II (ID-1105),strategic decision,1,27,Yes,2,Hard
Teen,Beginner,World War II,War,Easy,Quiz,What were the consequences of World War II? (ID-668),1776,1,6,No,3,Medium
Teen,Advanced,Cold War,Politics,Medium,Quiz,Who were key figures in Cold War? (ID-6),1776,1,32,Yes,2,Hard
Adult,Beginner,French Revolution,Revolution,Medium,Simulation,When did French Revolution begin? (ID-159),strategic decision,1,36,No,2,Hard
Adult,Beginner,Ancient Egypt,Culture,Easy,Simulation,Who were key figures in Ancient Egypt? (ID-658),strategic decision,1,31,Yes,2,Medium
Adult,Beginner,Indus Valley Civilization,Culture,Medium,Challenge,When did Indus Valley Civilization begin? (ID-1114),historical explanation,0,35,No,2,Easy
Adult,Intermediate,World War I,War,Easy,Simulation,When did World War I begin? (ID-335),strategic decision,1,23,Yes,3,Medium
Teen,Intermediate,Cold War,Politics,Hard,Quiz,What was the outcome of Cold War? (ID-299),1789,1,29,No,3,Hard
Adult,Advanced,Cold War,Politics,Hard,Simulation,Why is Cold War important? (ID-216),strategic decision,1,5,Yes,2,Hard
Child,Advanced,Roman Empire,Politics,Easy,Simulation,Who were key figures in Roman Empire? (ID-269),strategic decision,1,20,Yes,2,Medium
Adult,Advanced,World War II,War,Easy,Challenge,What caused World War II? (ID-360),historical explanation,1,29,No,2,Medium
Teen,Intermediate,Cold War,Politics,Hard,Quiz,Explain the impact of Cold War (ID-1149),1945,1,11,Yes,3,Hard
Child,Advanced,World War I,War,Easy,Simulation,What caused World War I? (ID-707),strategic decision,1,14,Yes,3,Medium
Adult,Advanced,World War II,War,Medium,Quiz,What was the outcome of World War II? (ID-1366),1914,1,35,Yes,3,Hard
Teen,Intermediate,Roman Empire,Politics,Hard,Simulation,When did Roman Empire begin? (ID-511),strategic decision,0,23,No,3,Medium
Adult,Beginner,American Revolution,Revolution,Hard,Challenge,When did American Revolution begin? (ID-1279),historical explanation,0,19,Yes,2,Medium
Adult,Advanced,Indus Valley Civilization,Culture,Easy,Challenge,What role did leadership play in Indus Valley Civilization? (ID-696),historical explanation,1,37,Yes,3,Medium
Teen,Intermediate,Indus Valley Civilization,Culture,Hard,Quiz,Describe key events of Indus Valley Civilization (ID-509),1945,1,22,No,2,Hard
Teen,Beginner,Indus Valley Civilization,Culture,Hard,Simulation,Describe key events of Indus Valley Civilization (ID-601),strategic decision,0,34,No,2,Medium
Teen,Intermediate,Roman Empire,Politics,Easy,Quiz,How did Roman Empire influence society? (ID-494),1789,1,25,Yes,3,Medium
Teen,Beginner,Industrial Revolution,Culture,Hard,Simulation,What were the consequences of Industrial Revolution? (ID-886),strategic decision,0,16,Yes,1,Medium
Child,Intermediate,Roman Empire,Politics,Hard,Simulation,Who were key figures in Roman Empire? (ID-191),strategic decision,0,14,Yes,3,Medium
Teen,Intermediate,Industrial Revolution,Culture,Medium,Simulation,How did Industrial Revolution influence society? (ID-710),strategic decision,0,20,No,3,Easy
Adult,Intermediate,Cold War,Politics,Easy,Challenge,When did Cold War begin? (ID-1215),historical explanation,1,10,Yes,1,Medium
Adult,Advanced,American Revolution,Revolution,Hard,Simulation,What caused American Revolution? (ID-1082),strategic decision,0,24,Yes,1,Medium
Child,Advanced,Cold War,Politics,Easy,Quiz,What was the outcome of Cold War? (ID-660),1945,1,30,Yes,2,Medium
Adult,Beginner,Indus Valley Civilization,Culture,Medium,Challenge,Explain the impact of Indus Valley Civilization (ID-285),historical explanation,1,14,Yes,3,Hard
Child,Beginner,Roman Empire,Politics,Hard,Challenge,What role did leadership play in Roman Empire? (ID-717),historical explanation,0,16,No,1,Medium
Teen,Advanced,World War I,War,Easy,Quiz,Who were key figures in World War I? (ID-852),1939,1,34,No,2,Medium
Child,Intermediate,American Revolution,Revolution,Easy,Quiz,What was the outcome of American Revolution? (ID-735),1945,1,33,Yes,3,Medium
